login_hour,new_device,new_location,failed_logins,files_downloaded,commands_executed,session_duration,weekend_login,risk
18,0,1,8,4987,35,151,1,High
18,1,1,2,799,56,112,0,Medium
2,1,1,4,4211,0,168,0,High
13,1,0,5,3763,15,218,1,High
15,0,1,1,3408,2,41,1,Medium
22,0,0,8,4058,32,171,1,High
19,0,1,1,267,44,198,0,Medium
0,0,1,7,2176,34,110,0,High
16,0,0,8,3947,11,251,1,Medium
17,1,0,4,2367,34,37,1,High
19,0,1,5,2529,34,107,0,High
0,0,0,6,4992,58,107,1,High
17,1,1,2,1386,48,20,0,High
18,0,0,7,4498,39,110,1,High
14,1,1,0,4850,28,16,1,High
3,0,0,5,4210,3,52,0,Medium
19,0,0,8,2250,2,54,1,Medium
1,0,0,4,521,26,175,1,Medium
7,0,1,5,4057,4,74,1,High
12,1,1,5,1282,54,24,1,High
21,0,0,7,2258,25,159,0,Medium
12,0,0,8,4940,39,287,0,High
10,0,0,1,2303,36,268,1,Medium
15,0,1,8,86,51,63,1,Medium
4,1,0,8,2330,13,172,0,High
12,1,0,6,3608,52,225,1,High
12,1,1,6,3305,25,28,1,High
1,1,1,8,2553,9,168,0,High
18,1,1,4,1771,43,92,1,High
5,1,1,3,2913,37,158,0,High
13,0,0,6,1246,26,223,0,Medium
4,0,0,8,3320,27,249,0,Medium
3,0,0,1,3859,56,84,1,Medium
0,0,1,5,510,30,230,0,Medium
11,0,1,1,1908,26,234,0,Medium
4,0,1,4,4424,19,264,1,High
23,1,1,8,4452,53,174,0,High
23,0,0,5,2054,59,178,1,High
19,0,0,1,497,4,293,1,Low
9,0,1,8,1888,21,50,0,Medium
11,1,1,1,43,57,243,1,High
21,1,1,4,20,31,254,0,High
5,0,0,2,200,22,208,1,Low
23,1,1,1,723,54,218,0,Medium
19,0,0,0,1647,54,192,0,Medium
12,1,0,3,3733,13,126,1,High
13,0,0,0,322,19,22,0,Low
4,0,1,4,3142,28,145,0,High
12,0,0,2,4477,48,109,1,Medium
17,0,0,2,4545,37,227,0,Medium
12,1,1,8,2597,25,99,0,High
4,0,0,7,3550,11,43,0,Medium
20,0,0,7,547,25,231,0,Low
13,0,0,8,3481,32,97,1,High
11,0,1,2,4223,17,155,1,Medium
23,0,1,4,3031,53,120,1,High
4,0,0,6,554,24,279,0,Medium
16,1,0,6,3370,14,20,1,High
10,0,1,6,75,0,67,1,Medium
15,1,1,2,3584,44,77,1,High
16,0,1,4,2652,26,223,1,High
5,0,0,3,3280,49,212,1,High
19,0,0,5,599,24,208,1,Medium
12,0,1,8,4446,54,58,0,High
14,1,0,2,3993,53,49,1,High
20,1,1,2,1508,8,211,0,High
1,0,1,0,2801,6,203,0,Medium
21,0,0,7,4978,8,10,1,Medium
3,0,1,4,1254,25,256,0,High
5,0,0,4,3540,5,51,1,Medium
8,0,1,5,3664,20,156,1,High
2,0,1,8,2763,2,129,1,High
0,1,0,4,1585,20,146,0,High
6,1,1,7,2545,44,248,1,High
19,0,1,0,1298,45,258,1,High
9,1,1,5,4904,53,278,1,High
21,1,0,3,3057,18,270,1,High
7,0,0,7,446,2,48,1,Low
15,1,0,6,3995,3,181,1,High
14,1,1,7,1710,55,20,0,High
10,0,1,4,3186,20,40,0,Medium
5,1,0,4,1303,3,35,0,Medium
12,1,0,7,1197,36,154,1,High
16,0,1,2,4590,7,242,0,Medium
1,1,0,8,376,10,10,0,Medium
20,1,1,4,3603,28,19,1,High
12,1,0,4,3358,49,269,0,High
2,1,0,1,3938,0,48,1,Medium
23,0,1,2,4088,33,45,1,High
2,0,0,1,3543,16,136,1,Medium
0,1,0,1,1884,8,196,0,Medium
7,0,0,6,3557,59,209,0,High
17,0,1,8,2199,60,287,0,High
5,1,1,7,4884,60,214,0,High
20,0,1,5,3096,47,24,0,High
10,0,1,0,3607,14,111,0,Medium
18,1,1,5,2106,42,9,1,High
20,0,1,1,2676,42,53,0,Medium
3,0,0,4,4844,25,25,1,Medium
11,0,0,5,4747,2,55,0,Medium
16,1,1,7,533,29,254,0,Medium
6,1,0,1,2098,37,216,1,High
3,0,1,6,1330,39,68,0,High
9,1,0,5,4845,7,213,1,High
10,1,0,7,1621,49,258,1,High
10,0,1,4,3767,44,50,1,High
21,0,0,5,839,17,38,0,Low
15,0,1,5,1494,19,208,1,High
16,1,0,8,2097,8,149,0,Medium
4,1,0,1,709,38,79,1,Medium
3,0,0,3,4808,28,177,1,Medium
22,0,0,4,3815,46,133,0,Medium
18,1,0,0,5000,51,6,1,High
15,1,1,3,4388,56,208,0,High
10,0,0,6,3043,56,39,0,Medium
16,0,1,3,3824,28,176,1,High
7,1,1,0,1740,13,129,0,Medium
21,0,1,8,354,12,212,1,Medium
4,0,0,3,1927,53,283,0,High
20,1,1,6,1511,29,114,0,High
11,1,1,2,1720,1,63,1,High
8,0,0,3,3319,34,104,0,Medium
21,1,0,5,3411,32,126,1,High
15,0,1,4,516,40,272,1,High
10,0,1,4,2673,25,90,1,High
7,0,1,2,89,8,153,0,Low
13,0,0,3,1682,0,120,1,Medium
6,0,1,8,1656,46,46,1,High
2,1,1,6,3484,18,192,1,High
17,1,0,1,4228,55,63,1,High
11,1,0,8,4690,6,231,1,High
20,1,1,2,2669,55,146,1,High
1,1,0,1,371,47,127,0,Medium
17,1,0,0,2099,36,287,1,High
21,1,1,3,1858,30,245,0,High
15,1,1,7,605,16,247,0,Medium
6,0,0,1,2874,10,265,0,Medium
20,1,0,8,4741,41,135,0,High
18,1,0,6,4941,5,101,1,High
19,1,0,1,3639,24,234,0,Medium
9,1,0,8,4087,27,71,1,High
6,0,1,3,1940,59,13,1,High
16,1,1,6,950,46,36,1,High
8,1,1,5,1004,1,160,0,High
7,1,0,6,367,5,295,1,Medium
1,1,0,4,4296,28,102,0,High
13,0,0,4,1395,27,38,1,Medium
22,0,1,4,2789,16,261,1,High
18,1,1,4,1784,3,176,0,High
21,0,0,2,2665,38,155,1,Medium
15,1,1,5,3065,50,172,0,High
9,1,0,2,991,22,171,0,Low
0,0,1,1,379,38,100,0,Medium
7,1,0,1,3427,35,141,0,Medium
11,1,0,5,2951,28,299,1,High
5,1,1,5,2224,48,172,1,High
22,1,0,2,2429,25,255,0,Medium
16,0,1,1,197,48,63,0,Medium
16,1,0,2,4512,55,131,1,High
15,1,0,5,1423,11,164,1,High
10,1,0,1,809,3,175,0,Low
18,1,1,4,3505,49,242,0,High
11,0,0,4,4287,58,146,1,High
9,0,0,7,4583,51,146,0,Medium
18,1,0,7,3316,14,234,1,High
23,1,0,1,4739,3,110,1,Medium
15,0,1,6,4560,39,110,0,High
3,0,0,3,1926,14,98,0,Medium
2,0,1,5,4124,7,7,1,High
23,1,0,4,2380,2,115,1,High
5,0,1,1,4810,38,146,1,High
0,1,0,8,953,19,138,0,Medium
4,0,1,3,1140,14,187,0,High
9,0,0,2,4414,47,269,0,Medium
9,1,1,1,348,10,285,1,Medium
9,1,1,4,3828,60,38,0,High
18,0,1,6,139,36,58,1,Medium
12,1,0,2,1509,6,142,0,Medium
5,0,1,4,1276,38,9,1,High
20,0,0,8,2027,42,144,1,High
8,0,1,7,1506,19,32,1,High
13,1,0,8,4843,42,201,1,High
14,0,0,1,360,28,58,1,Low
11,1,0,0,3071,51,224,1,High
19,0,1,8,2965,19,159,1,High
20,0,1,2,4769,44,45,0,Medium
12,0,0,3,1233,32,44,0,Medium
5,0,1,5,1012,32,158,0,High
17,1,0,7,4515,31,56,0,High
19,1,0,1,2104,18,161,1,Medium
5,1,1,2,132,49,293,0,Medium
11,0,1,4,2839,11,146,1,High
21,0,1,8,2367,30,77,0,Medium
15,1,0,3,36,9,86,1,Medium
16,0,1,8,3386,27,167,0,Medium
8,1,1,6,1018,39,273,1,High
8,0,1,4,2257,21,280,1,High
15,0,0,7,180,24,285,0,Low
1,1,0,1,886,53,203,1,Medium
21,1,1,1,2337,38,94,1,High
11,1,1,8,1989,24,150,1,High
16,1,1,7,4226,51,122,1,High
4,1,1,4,4453,36,231,0,High
3,1,0,2,2049,12,56,1,Medium
3,0,1,4,633,15,8,0,Medium
15,0,0,4,4626,42,24,1,High
4,1,1,8,1319,32,137,0,High
21,1,1,6,2248,52,74,0,High
16,0,1,3,2210,39,33,0,High
11,1,0,8,2161,24,269,0,High
9,0,1,6,443,39,286,0,Medium
18,1,1,8,2696,36,179,0,High
3,0,1,1,57,39,97,0,Medium
2,0,1,6,238,56,206,1,High
5,1,0,4,1130,3,198,1,High
21,1,0,8,3231,16,157,0,Medium
11,1,0,5,321,4,169,0,Medium
1,1,1,3,2051,23,5,1,High
9,0,1,7,3857,56,173,0,High
6,0,0,3,4925,31,132,1,High
20,0,0,5,565,4,133,1,Low
1,0,0,3,4652,32,291,0,High
8,0,1,3,4195,32,60,0,High
4,1,1,4,2511,35,8,0,High
3,1,0,1,3967,46,279,1,High
2,1,1,4,4985,4,280,0,High
6,0,1,8,3892,24,219,0,High
4,0,1,1,599,54,216,0,Medium
0,1,0,5,3619,52,211,1,High
6,0,1,8,107,32,73,1,Medium
8,1,0,1,2022,25,236,0,Medium
18,0,1,3,2057,46,169,0,High
7,1,0,3,2973,48,299,0,High
19,0,0,5,1721,50,89,0,Medium
9,1,1,4,715,20,75,0,Medium
15,0,0,1,1592,6,169,1,Medium
9,0,0,5,4510,22,47,1,Medium
13,0,1,2,2569,32,295,1,High
11,0,0,8,356,9,110,0,Low
13,0,0,1,528,21,136,0,Low
16,1,1,2,1224,0,75,0,Medium
1,1,1,8,331,42,165,0,High
13,1,0,7,4169,17,59,0,Medium
13,0,0,4,3497,39,240,1,High
23,1,0,4,453,41,209,1,High
16,1,0,4,13,55,288,1,High
19,0,1,5,1738,35,218,0,High
14,1,1,8,2767,1,76,1,High
17,1,1,2,1884,38,60,0,High
6,1,1,8,4812,60,50,1,High
0,0,1,8,1885,41,229,0,High
11,1,0,1,411,44,17,1,Medium
7,0,1,4,1728,39,54,0,High
10,0,1,7,605,35,257,0,Medium
8,1,0,6,3429,57,225,1,High
12,1,0,8,711,7,179,0,Medium
1,1,0,8,4273,46,227,0,High
12,1,1,7,4130,29,294,0,High
7,1,1,8,3307,58,256,0,High
16,0,0,7,950,50,201,1,Medium
7,1,0,8,4416,47,57,0,High
19,0,0,7,3749,5,34,0,Medium
8,0,0,7,2088,30,31,1,Medium
10,1,1,4,2119,47,171,0,High
2,1,0,0,4504,23,124,0,Medium
3,1,1,4,233,56,40,0,High
6,1,0,7,1575,7,133,1,High
20,1,0,4,2268,18,131,1,High
0,0,1,5,1259,16,269,0,High
10,1,0,8,2568,5,153,0,Medium
17,1,0,0,1359,59,89,1,High
16,1,0,8,588,42,31,1,Medium
16,0,0,0,1453,30,20,1,Medium
4,1,1,2,125,25,284,0,Medium
11,1,1,5,736,13,254,0,Medium
0,0,0,8,4212,52,231,1,High
23,0,0,5,1634,8,214,1,Medium
4,0,1,4,73,53,178,1,High
9,0,1,2,3767,38,93,1,High
10,1,0,0,3195,18,149,0,Medium
8,1,0,5,496,42,245,0,Medium
0,0,0,7,4025,12,162,0,Medium
18,0,1,5,3943,46,268,1,High
1,0,1,4,2171,48,226,1,High
6,0,1,2,781,0,193,1,Medium
13,0,0,4,4932,24,85,1,Medium
23,1,1,6,3538,16,255,1,High
20,1,1,1,4468,60,144,0,High
1,1,0,0,4183,2,250,1,High
6,1,0,8,3687,38,85,1,High
16,1,1,4,4924,44,180,0,High
14,0,0,1,2872,15,280,1,Medium
0,0,0,4,1725,16,20,1,Medium
22,0,0,5,3274,51,207,1,High
14,1,0,0,3470,23,178,1,Medium
5,1,0,4,494,22,18,1,Medium
14,0,0,8,1794,43,39,0,Medium
18,1,1,4,1600,17,243,1,High
3,0,0,0,960,41,224,0,Medium
4,1,1,2,3432,58,119,1,High
1,0,0,5,1997,35,24,1,High
17,0,1,0,400,46,93,1,Medium
9,0,1,8,4140,41,141,0,High
10,0,0,7,2841,29,176,0,Medium
16,0,0,2,1821,29,14,0,Low
15,1,1,0,4150,54,259,1,High
21,0,1,3,2520,10,161,0,Medium
2,0,1,5,4333,24,89,1,High
10,1,0,1,4657,53,279,0,High
4,1,0,2,3560,41,155,1,High
5,0,1,0,1948,36,271,1,High
21,1,0,0,676,39,256,0,Medium
0,1,0,4,2919,23,102,1,High
4,1,1,4,1766,48,120,0,High
19,1,1,3,2860,17,162,1,High
17,0,1,6,1832,9,297,1,High
2,0,0,6,4893,34,204,0,High
9,1,0,6,550,34,42,0,Medium
21,0,1,6,913,51,290,1,High
16,0,1,7,4685,11,160,1,High
14,0,1,7,2340,11,100,1,High
4,0,1,5,3492,56,175,0,High
13,0,0,5,32,18,300,1,Medium
22,0,1,3,3599,32,53,1,High
5,1,0,6,4775,46,204,1,High
15,0,0,8,2292,11,261,1,Medium
10,1,1,6,968,23,182,0,Medium
22,1,1,2,4247,42,230,0,High
22,1,0,6,2962,38,136,1,High
22,1,0,3,4676,53,131,1,High
13,1,0,7,1101,10,250,0,High
17,1,0,6,3612,1,95,1,High
18,1,1,8,901,1,184,1,High
16,1,1,5,3645,44,145,1,High
18,0,1,0,4388,35,97,0,Medium
13,0,1,1,3721,21,15,1,Medium
19,1,1,1,3664,25,84,0,Medium
3,1,0,3,1177,4,109,0,High
12,1,0,6,3086,60,115,0,High
20,0,1,7,2996,31,122,1,High
8,0,1,7,4201,46,238,1,High
12,1,1,3,1422,39,100,1,High
7,0,1,8,4627,42,135,0,High
9,1,1,0,2341,28,72,1,High
7,1,1,0,3455,34,167,1,High
5,1,1,3,3432,20,77,0,High
20,0,0,5,4351,34,175,0,Medium
22,0,1,6,4240,14,65,0,Medium
21,1,0,6,1441,6,19,0,Medium
6,0,0,3,4045,13,196,1,Medium
11,1,1,4,1422,44,139,0,High
11,0,1,6,1300,57,283,0,High
0,0,0,2,4915,19,229,1,Medium
5,1,0,2,2079,31,234,0,High
4,1,0,5,2220,25,288,0,High
21,1,1,7,3458,22,110,1,High
9,0,0,1,4489,37,13,0,Medium
5,0,1,4,609,48,165,1,Medium
3,1,1,1,479,22,251,1,Medium
15,0,0,1,2798,54,107,0,Medium
22,1,0,0,2014,3,125,1,Medium
21,0,0,5,4024,16,32,0,Medium
19,0,0,8,1890,5,293,0,Medium
22,0,0,2,1316,21,110,1,Medium
13,1,0,6,1018,26,145,0,Medium
20,1,1,5,3644,21,32,1,High
21,0,0,6,1866,40,265,0,High
0,0,1,0,601,32,71,1,Medium
1,1,0,5,3284,11,221,0,High
9,0,1,8,4940,44,56,0,High
20,0,1,7,2662,37,27,0,High
21,1,1,8,4885,12,151,0,High
17,0,0,6,1843,16,254,0,Medium
20,1,0,7,4640,15,98,0,Medium
12,0,0,8,1714,21,91,1,Medium
6,1,1,2,1905,25,140,0,Medium
18,0,0,4,4196,11,93,1,Medium
17,0,0,6,3068,39,119,1,High
1,1,1,3,2292,33,12,0,High
23,1,0,0,4958,38,74,1,High
19,1,0,8,3888,1,41,1,High
4,1,0,3,2385,58,87,0,High
18,1,1,1,2618,5,141,0,Medium
17,0,1,2,885,46,84,1,Medium
14,1,0,0,4750,20,213,1,Medium
22,0,1,1,2432,59,173,1,High
5,1,0,5,4184,15,172,1,High
4,1,0,6,628,48,87,1,High
11,0,1,7,4670,50,129,0,High
18,1,0,5,4430,56,184,0,High
23,0,1,1,4667,31,292,1,High
3,0,0,7,4204,24,24,0,Medium
0,1,1,1,844,22,80,1,Medium
2,1,1,7,4635,8,243,0,High
9,1,1,0,1870,41,143,0,High
18,1,1,3,2865,35,108,1,High
18,1,1,3,952,6,243,1,High
13,0,0,1,1734,27,46,1,Medium
17,1,0,3,3176,2,126,0,Medium
6,1,1,4,4987,9,115,0,High
10,0,0,7,1762,17,290,0,Medium
23,0,0,5,4939,58,254,0,High
0,1,0,7,2033,8,282,0,High
16,0,0,8,97,52,215,0,Medium
22,0,0,7,2330,44,201,0,High
10,0,0,2,833,38,269,0,Low
17,1,1,8,3673,37,245,0,High
15,1,1,2,1011,44,273,0,High
22,0,0,8,468,1,279,0,Low
8,1,0,2,3898,24,297,1,Medium
14,0,0,4,22,8,97,1,Low
16,0,0,4,4276,0,115,0,Medium
11,0,0,0,2770,6,74,0,Low
7,0,1,4,774,33,20,1,Medium
0,1,1,8,2998,25,115,0,High
17,0,0,7,3768,18,116,0,Medium
0,0,1,1,928,53,190,1,Medium
19,1,0,6,2964,8,300,0,High
3,1,0,7,1949,60,266,1,High
15,0,0,1,1264,50,157,1,Medium
2,1,1,6,2048,55,126,1,High
11,1,1,8,4982,0,15,1,High
7,1,0,7,217,21,63,0,Medium
10,0,0,4,287,17,100,1,Low
5,1,0,2,4656,34,8,1,High
12,0,1,7,2656,44,64,1,High
18,1,0,3,2940,17,197,1,High
9,0,0,0,2476,50,217,1,Medium
0,0,1,5,2905,3,13,0,High
6,0,0,0,680,13,43,0,Low
21,1,0,1,2940,18,298,1,Medium
20,0,0,3,3522,50,270,1,High
21,1,1,4,2504,0,278,0,High
12,0,1,1,3713,47,119,1,High
23,1,1,5,2422,41,259,0,High
1,1,0,3,2576,10,176,1,High
18,0,1,8,1571,31,100,0,High
15,0,0,4,4833,25,30,0,Medium
17,0,0,2,773,48,22,1,Low
6,1,1,3,2580,16,294,0,High
16,1,1,6,631,43,147,1,High
0,0,1,1,4841,24,213,0,Medium
0,1,0,7,3422,54,74,1,High
7,1,1,4,2393,15,269,0,High
8,1,0,5,626,19,166,1,Medium
10,0,0,1,4737,36,154,0,Medium
23,0,1,8,2077,37,150,1,High
23,1,0,2,2166,41,173,1,High
12,1,0,8,928,11,44,1,Medium
20,0,1,8,3483,14,111,0,Medium
12,1,0,1,3380,24,35,0,Medium
12,1,1,2,1968,7,233,0,High
12,1,0,0,450,20,30,0,Low
15,1,1,3,495,21,91,0,Medium
8,1,1,2,2545,4,196,1,High
10,1,0,7,717,9,12,1,Medium
10,0,1,6,640,55,35,1,Medium
14,1,0,2,2547,60,69,1,High
20,1,0,4,2199,47,198,1,High
12,1,0,4,4562,41,50,0,High
11,0,0,4,80,56,231,1,Medium
5,0,1,1,4519,2,213,1,Medium
5,1,0,4,4572,12,88,0,Medium
18,0,0,6,1756,10,69,0,Medium
13,0,1,3,2940,19,210,0,High
8,0,1,0,3898,28,69,1,Medium
4,1,0,5,2553,34,44,0,High
5,0,1,0,4746,56,62,0,Medium
1,0,0,2,4002,28,28,0,Medium
3,1,1,7,2735,9,204,0,High
20,0,0,1,2038,8,261,1,Medium
11,0,0,5,841,18,214,0,Low
8,1,1,7,2059,5,125,1,High
18,1,0,4,1317,50,226,1,High
0,1,0,0,4385,35,147,1,High
12,0,0,1,4625,37,134,0,Medium
7,1,1,3,1381,8,105,0,High
8,1,0,5,4740,31,28,0,High
21,1,0,0,550,35,23,1,Medium
15,0,0,8,3983,47,184,1,High
12,0,0,6,2202,24,245,0,Medium
1,0,0,8,2914,60,281,1,High
9,0,1,7,2151,14,114,1,High
21,1,0,8,171,31,144,0,Medium
10,1,1,2,4521,34,228,0,High
16,1,0,5,1120,21,248,1,High
9,1,1,3,4447,57,63,1,High
2,1,1,5,2088,25,298,0,High
4,0,0,6,3637,6,120,1,Medium
22,0,0,4,659,56,44,0,Medium
15,0,1,1,2715,33,175,1,High
16,1,0,7,1348,1,225,0,High
23,1,1,3,3999,19,289,1,High
20,0,1,8,4645,25,257,1,High
6,0,0,3,4558,13,218,0,Medium
7,0,1,6,4827,0,218,1,High
3,0,0,8,499,58,213,0,Medium
9,0,0,8,4398,34,220,0,High
16,0,1,1,1863,10,260,0,Medium
19,0,1,1,3647,33,19,0,Medium
10,1,1,6,2182,13,195,0,High
17,0,1,7,4702,50,79,0,High
14,1,0,3,3263,40,83,0,High
5,1,0,6,3220,45,55,0,High
1,1,1,7,2674,36,290,1,High
5,1,1,5,3353,56,257,0,High
8,1,1,5,4727,3,7,1,High
14,0,0,0,3374,56,143,0,Medium
7,1,0,8,3430,41,15,0,High
2,0,0,3,794,29,243,0,Medium
1,0,0,0,1593,25,196,0,Medium
6,0,0,6,1553,22,214,0,Medium
21,0,1,0,1063,40,246,1,High
6,0,1,8,4983,54,206,0,High
23,0,1,6,1384,10,111,1,High
11,0,0,5,1995,15,129,0,Medium
14,1,1,4,4494,44,50,1,High
16,1,0,3,1218,45,8,0,High
23,1,1,7,1067,38,198,0,High
16,1,1,0,2686,53,192,1,High
16,1,0,8,4270,55,69,0,High
8,0,0,2,1997,57,283,0,Medium
18,0,0,1,2440,11,281,0,Medium
17,1,0,3,4259,6,143,1,High
3,0,0,2,3816,24,287,0,Medium
7,1,0,2,4751,47,222,0,High
7,0,1,8,3725,53,202,0,High
18,1,1,0,3859,16,100,0,Medium
8,0,1,6,4495,47,109,1,High
2,0,1,0,1516,52,60,1,High
4,0,0,6,1769,25,181,1,High
20,0,0,5,508,11,142,1,Low
11,1,1,8,3507,35,42,0,High
2,0,1,4,4075,48,142,1,High
7,0,1,6,4454,13,233,1,High
18,1,0,2,203,42,24,0,Medium
1,1,1,8,3300,55,7,0,High
7,0,1,4,3015,47,16,0,High
22,1,1,6,3381,41,272,1,High
2,0,0,5,4502,7,240,0,Medium
5,0,0,8,3676,54,170,1,High
9,1,1,3,2125,28,165,0,High
7,0,1,2,2933,10,35,1,Medium
12,0,1,2,3408,12,80,1,Medium
13,1,0,6,3031,6,295,1,High
10,1,1,2,831,51,221,0,Medium
8,0,1,1,725,52,294,0,Medium
5,0,1,8,632,22,72,1,Medium
16,0,1,6,4721,6,177,1,High
13,0,1,3,4108,28,29,1,High
16,1,0,5,4668,23,268,1,High
10,1,1,6,627,5,169,0,Medium
5,0,0,3,1290,35,159,0,Medium
11,0,1,0,3386,53,100,1,High
17,0,0,4,1982,53,123,1,High
4,1,0,5,745,17,213,1,Medium
18,0,1,4,1383,38,146,1,High
23,0,0,7,3599,55,79,1,High
6,1,0,7,3113,56,124,0,High
2,1,0,4,1062,20,19,0,High
19,0,0,6,271,48,264,0,Medium
5,0,1,5,1883,12,70,0,Medium
15,1,1,1,4511,2,248,1,High
3,0,1,7,4498,60,298,0,High
16,1,0,1,3234,4,194,1,Medium
11,1,0,3,731,44,216,0,Medium
20,1,1,7,575,27,252,0,Medium
7,0,0,4,4425,30,235,1,Medium
19,0,1,4,3019,2,187,1,High
20,1,1,1,3691,15,114,0,Medium
17,1,0,2,1102,33,267,1,High
0,0,1,8,4648,26,149,0,High
5,1,1,7,3439,14,225,1,High
14,1,1,0,624,51,80,1,Medium
13,0,1,2,4528,4,196,0,Medium
7,1,1,7,3793,2,6,0,High
18,0,1,2,2463,25,25,0,Medium
22,1,1,0,866,27,232,1,Medium
4,0,0,1,2513,47,227,0,Medium
1,0,0,5,2750,26,21,0,Medium
19,0,1,5,2447,49,7,0,High
1,1,1,1,183,41,129,0,Medium
5,1,1,0,1724,7,135,0,Medium
15,1,1,5,3246,12,273,1,High
10,0,0,2,2300,32,173,0,Medium
21,1,1,1,4205,12,232,1,High
17,0,1,0,1760,33,139,0,Medium
2,1,1,8,662,28,165,1,High
21,1,1,7,2083,36,12,0,High
15,0,0,3,3714,42,271,0,High
9,0,0,6,3360,42,64,1,High
20,1,1,6,4840,17,69,0,High
3,0,1,1,2851,52,70,0,High
18,1,1,2,1849,56,267,1,High
16,1,0,3,1985,22,175,1,High
23,0,1,1,1385,59,189,0,High
9,0,1,7,4327,37,177,1,High
3,1,0,0,3079,38,104,1,High
9,0,0,1,4799,7,9,1,Medium
21,1,0,7,2323,31,201,1,High
6,0,0,4,3908,8,260,1,Medium
12,0,1,4,171,60,108,0,Medium
17,1,0,4,886,11,220,0,Medium
14,0,1,7,893,46,183,0,Medium
11,1,0,1,74,42,183,0,Medium
12,0,1,4,4338,18,177,0,Medium
17,1,0,3,3815,38,215,0,High
4,0,1,8,3173,52,245,1,High
18,1,1,3,4953,8,119,0,High
21,0,1,5,928,28,148,1,Medium
1,1,0,7,427,49,293,0,High
1,1,1,5,4930,56,100,1,High
12,0,1,6,1888,10,238,1,High
6,1,0,5,3431,3,158,0,Medium
14,1,1,4,3999,9,286,0,High
15,1,0,3,4450,16,201,1,High
2,0,0,6,2494,38,293,0,High
4,0,0,0,1225,60,288,1,High
16,0,1,4,2388,20,188,0,High
9,0,0,2,4841,13,38,0,Low
7,1,0,6,3846,1,231,1,High
11,1,0,8,3818,3,150,0,Medium
16,0,0,2,2751,37,212,0,Medium
15,0,0,5,1182,21,292,0,Medium
20,1,1,3,1788,13,54,0,High
10,0,0,1,1022,10,74,0,Low
13,1,0,8,1403,58,73,1,High
19,0,0,3,1331,44,87,1,High
12,0,1,5,2398,5,141,0,Medium
3,0,1,4,2946,18,164,1,High
4,0,0,2,1900,55,56,0,Medium
22,1,0,8,3232,20,177,0,Medium
18,0,1,6,1493,33,66,1,High
14,0,1,0,113,53,133,1,Medium
12,1,1,2,2531,52,106,0,High
21,0,0,6,290,2,222,1,Medium
22,0,1,3,4213,8,287,1,High
5,1,1,0,4430,49,102,1,High
13,1,1,1,4321,42,292,1,High
13,1,1,1,1879,27,289,0,High
14,1,1,3,1358,40,249,0,High
20,0,1,2,4981,3,223,0,Medium
10,1,0,3,4601,53,41,0,High
16,1,1,8,1094,24,5,0,High
7,0,0,0,1862,9,131,1,Medium
17,0,1,2,4370,48,248,0,High
18,1,1,7,4504,42,240,0,High
7,0,0,8,2758,13,228,1,Medium
13,0,0,6,1180,57,30,0,Medium
7,0,0,8,34,33,65,0,Medium
3,0,0,3,4385,13,89,1,Medium
23,0,0,2,4368,19,6,0,Low
15,0,1,8,1230,56,113,1,High
3,0,0,6,389,60,78,1,Medium
6,0,1,6,2095,44,254,0,High
0,1,0,8,4793,23,21,1,High
12,1,0,8,2213,12,80,0,Medium
10,1,1,3,67,24,208,0,Medium
12,1,0,5,217,40,293,0,Medium
16,1,1,8,1931,55,189,0,High
8,1,0,5,403,39,80,0,Medium
17,0,0,4,2692,16,120,0,Medium
13,0,0,5,1861,20,204,1,Medium
7,1,1,7,3155,20,258,1,High
23,0,1,0,4057,1,6,0,Medium
12,0,0,0,3510,48,156,1,Medium
19,1,1,3,1049,52,109,1,High
13,1,1,7,4413,17,151,0,High
17,0,0,6,152,54,107,0,Medium
9,0,0,6,2979,47,13,0,Medium
21,1,1,1,3195,23,183,0,High
23,1,0,6,2568,2,242,1,High
7,0,1,8,267,16,175,1,Medium
16,0,1,6,1422,40,112,1,High
5,0,1,3,813,32,178,0,Medium
14,0,1,6,3604,40,205,1,High
3,1,0,8,975,40,253,0,High
14,0,0,8,894,34,42,0,Medium
10,0,1,0,2193,46,275,1,High
9,1,0,2,4285,58,21,1,High
2,1,1,4,681,4,9,1,High
10,1,0,5,4549,18,133,0,Medium
2,0,1,8,4600,6,123,0,High
18,0,1,1,3571,18,246,0,Medium
17,0,0,2,1352,6,271,0,Medium
9,1,1,1,1603,27,293,0,High
16,1,0,4,2728,23,195,1,High
2,1,0,1,3980,17,183,1,High
10,0,0,8,344,0,129,0,Low
6,0,1,5,3104,15,277,1,High
15,1,1,8,769,37,102,0,High
15,1,0,7,1656,55,11,0,High
12,1,0,3,3275,2,119,0,Medium
11,0,1,0,4964,24,185,0,Medium
22,0,1,2,4718,24,187,1,Medium
22,0,0,7,3965,36,124,1,High
13,0,1,6,4991,46,48,1,High
16,0,0,2,975,40,75,0,Low
23,1,1,1,3427,59,55,1,High
7,0,0,8,660,59,156,1,Medium
14,1,1,8,792,19,74,0,Medium
19,0,1,4,2982,11,56,1,High
7,1,1,3,3340,59,162,1,High
0,1,0,2,1795,54,74,1,High
6,0,0,3,4092,17,226,0,Medium
7,1,1,7,3875,4,221,1,High
19,1,0,7,867,52,257,0,Medium
19,1,1,7,4504,19,108,1,High
6,0,0,6,4874,46,278,0,High
20,1,0,0,2516,11,159,0,Medium
9,0,1,6,751,26,101,0,Medium
